,merchant_abn,tags1,tags2,tags3,sum(dollar_value),count(1),avg(merchant_fraud)
3355,71178069190,"[lawn and garden supply outlets, including nurseries]",a,5.53,881586.8648807316,3781,
3356,28000487688,"[books, periodicals, and newspapers]",b,4.24,927005.5450187002,3791,
3357,57867831267,"[watch, clock, and jewelry repair shops]",b,3.74,662264.571788424,3793,
3358,98518649381,"[lawn and garden supply outlets, including nurseries]",a,6.14,3824124.542733908,3794,
3359,65150917863,"[opticians, optical goods, and eyeglasses]",b,3.6,173063.7361389199,3806,
3360,31385641294,[motor vehicle supplies and new parts],b,4.52,8378874.140559454,3812,
3361,75090756544,"[computers, computer peripheral equipment, and software]",a,5.68,1164088.0219925318,3824,
3362,49758515423,"[watch, clock, and jewelry repair shops]",a,6.26,445614.40100894164,3836,
3363,35813492759,"[opticians, optical goods, and eyeglasses]",a,5.66,175133.74313580437,3838,
3364,87717092177,[motor vehicle supplies and new parts],a,6.43,1213669.3723992163,3854,
3365,87771712045,"[computer programming , data processing, and integrated systems design services]",a,6.13,967736.2189506143,3859,
3366,85978665515,[motor vehicle supplies and new parts],a,6.64,494883.4119431641,3861,
3367,35391497890,[health and beauty spas],b,3.48,521304.08775965753,3868,
3368,43127814599,"[lawn and garden supply outlets, including nurseries]",b,3.58,5160928.75987695,3874,
3369,49318926537,[bicycle shops - sales and service],c,1.89,284512.49647142447,3875,
3370,62403837535,"[digital goods: books, movies, music]",a,6.46,137309.69625336264,3876,
3371,45783766755,"[opticians, optical goods, and eyeglasses]",b,3.74,1377690.2275725158,3887,
3372,48390524826,"[furniture, home furnishings and equipment shops, and manufacturers, except appliances]",b,4.52,494410.0105981141,3893,
3373,12483082042,"[opticians, optical goods, and eyeglasses]",b,5.0,356466.83011174394,3900,
3374,43159973833,[shoe shops],b,4.02,1254985.8271579342,3901,
3375,17934773261,"[florists supplies, nursery stock, and flowers]",b,3.8,1178164.4122230532,3908,
3376,73674297591,[artist supply and craft shops],c,2.95,146937.00931616698,3930,
3377,96146457679,"[digital goods: books, movies, music]",b,3.3,138445.28007871364,3930,
3378,28748147493,"[gift, card, novelty, and souvenir shops]",c,2.51,288878.85994888603,3946,
3379,61080648284,[artist supply and craft shops],a,6.5,2363290.6499888604,3957,
3380,32749065279,"[digital goods: books, movies, music]",a,5.69,209388.44506603657,3959,
3381,55778594682,"[digital goods: books, movies, music]",b,4.03,208563.6715359188,3963,
3382,77929547081,[shoe shops],b,3.71,599399.6004888667,3966,
3383,91157839617,"[computers, computer peripheral equipment, and software]",c,1.75,1165090.6662599214,3968,
3384,68950900599,"[watch, clock, and jewelry repair shops]",c,2.08,683200.444229366,3991,
3385,86710922099,[art dealers and galleries],b,4.25,4997242.629907785,3994,
3386,14639489823,"[furniture, home furnishings and equipment shops, and manufacturers, except appliances]",a,6.36,853588.1512149863,3994,
3387,58019702129,[artist supply and craft shops],a,5.82,239504.63393629805,3996,
3388,88279777843,"[books, periodicals, and newspapers]",b,4.69,1310872.9539376858,3999,
3389,67142049268,"[opticians, optical  goods, and eyeglasses]",a,6.32,1441732.4265815855,4003,
3390,18709053174,[tent and awning shops],b,3.39,137443.87620295456,4004,
3391,20364924160,"[computers, computer peripheral equipment, and software]",a,5.73,1185385.6202504246,4009,
3392,89260537373,"[stationery, office supplies and printing and writing paper]",c,2.48,1486839.2162761304,4027,
3393,82081024598,"[digital goods: books, movies, music]",c,2.4,210530.7525580585,4041,
3394,48256546416,[motor vehicle supplies and new parts],c,2.42,1265156.2829451282,4049,
3395,55842128301,[shoe shops],a,6.26,994252.5175995602,4051,
3396,25467145329,"[digital goods: books, movies, music]",a,6.83,349736.01722683856,4054,
3397,60061691817,[artist supply and craft shops],a,6.81,1208378.9165800826,4061,
3398,55294337974,"[furniture, home furnishings and equipment shops, and manufacturers, except appliances]",c,2.46,708265.8824774832,4061,
3399,98166254020,[art dealers and galleries],a,5.96,7475496.953482293,4062,
3400,60836029312,"[opticians, optical goods, and eyeglasses]",a,6.27,1455214.4509875085,4071,
3401,49925232405,"[florists supplies, nursery stock, and flowers]",c,2.5,914457.0713670073,4073,
3402,28827474922,"[opticians, optical goods, and eyeglasses]",a,6.09,305899.4963975122,4080,
3403,19986358096,"[books, periodicals, and newspapers]",c,1.93,2001466.6999902546,4098,
3404,55090181035,"[computer programming , data processing, and integrated systems design services]",a,6.43,1238140.475896452,4117,
3405,21532935983,"[cable, satellite, and other pay television and radio services]",a,5.58,160540.69971471708,4127,
3406,46965256386,"[music shops - musical instruments, pianos,  and sheet music]",b,3.46,1373090.759765246,4131,
3407,53062283717,[shoe shops],b,3.93,1665377.9927841304,4133,
3408,16452078130,[motor vehicle supplies and new parts],c,2.08,1280581.2711520859,4134,
3409,75372814642,"[computers, computer peripheral equipment, and software]",b,3.24,1247222.5807774789,4135,
3410,88563451053,"[books, periodicals, and newspapers]",a,6.96,1330621.0830882825,4141,
3411,22470136913,[bicycle shops - sales and service],b,4.44,512274.21324453235,4146,
3412,61997656782,[motor vehicle supplies and new parts],b,4.4,1322707.5682387906,4147,
3413,25370771356,"[lawn and garden supply outlets, including nurseries]",a,6.26,897501.0663093454,4163,
3414,52535771754,"[opticians, optical goods, and eyeglasses]",a,6.45,1184849.0418834784,4177,
3415,63978837398,"[computer programming , data processing, and integrated systems design services]",a,6.76,1054653.771288033,4181,
3416,80785565526,"[digital goods: books, movies, music]",a,6.41,224016.16229512668,4186,
3417,21094505909,"[furniture, home furnishings and equipment shops, and manufacturers, except appliances]",a,6.38,1088829.8727878993,4208,
3418,79198689842,"[opticians, optical goods, and eyeglasses]",d,1.13,1451170.6790098618,4222,
3419,69425596520,[artist supply and craft shops],b,3.55,1281964.461723176,4241,
3420,85529538986,[tent and awning shops],b,4.12,5734271.560732017,4268,
3421,86388904574,"[computers, computer peripheral equipment, and software]",b,4.96,1282522.133173263,4269,
3422,66678764219,[shoe shops],b,4.47,1397735.0463134935,4278,
3423,58715026442,[shoe shops],a,6.1,692358.9479338141,4316,
3424,88950371391,[artist supply and craft shops],b,4.09,1320685.7824408752,4320,
3425,41881349154,"[books, periodicals, and newspapers]",c,2.02,1064847.5088832236,4322,
3426,18935690984,"[lawn and garden supply outlets, including nurseries]",b,4.97,1390727.568496568,4329,
3427,56723208962,"[watch, clock, and jewelry repair shops]",c,2.06,248028.1147421487,4333,
3428,24598653065,"[cable, satellite, and other pay television and radio services]",c,2.17,254557.94141044706,4340,
3429,83000061755,"[computer programming , data  processing, and integrated systems design services]",e,0.41,1293739.114356622,4341,
3430,56626211479,"[hobby, toy and game shops]",b,4.16,181476.43361049917,4344,
3431,67019805160,"[opticians, optical goods, and eyeglasses]",b,3.73,918420.6445501797,4344,
3432,74449830326,"[stationery, office supplies and printing and writing paper]",b,3.66,1103364.941517146,4353,
3433,51659779274,"[florists supplies, nursery stock, and flowers]",c,2.35,1316554.0997486608,4365,
3434,72870379863,"[watch, clock, and jewelry repair shops]",c,1.82,762923.1187775775,4396,
3435,58314972637,"[music shops - musical instruments, pianos, and sheet music]",a,6.96,1471776.800875112,4397,
3436,17034043771,"[watch, clock, and jewelry repair shops]",b,3.64,512294.25561579876,4402,
3437,48997695741,"[furniture, home furnishings and equipment shops, and manufacturers, except appliances]",b,4.44,1134435.630083964,4409,
3438,75723980434,"[lawn and garden supply outlets, including nurseries]",a,5.67,1439049.6629508694,4421,
3439,42543374304,"[computer programming , data processing, and integrated systems design services]",a,6.17,1312675.0721796702,4422,
3440,93532380797,"[computers, computer peripheral equipment, and software]",b,4.99,1332570.856083739,4424,
3441,25884436429,[motor vehicle supplies and new parts],a,6.73,1163979.8162517631,4441,
3442,29216160692,"[lawn and garden supply outlets, including nurseries]",a,5.6,475888.16781434324,4452,
3443,95184414711,"[hobby, toy and game shops]",a,6.57,462721.16440089024,4457,
3444,49536733338,"[stationery, office supplies and printing and writing paper]",a,5.82,1119705.3271360977,4459,
3445,71946255432,[health and beauty spas],c,2.12,740010.8860005756,4465,
3446,86223953880,"[computer programming , data processing, and integrated systems design services]",c,1.84,1343965.3667483549,4470,
3447,36066395091,"[florists supplies, nursery stock, and flowers]",a,5.56,1466432.6101169556,4490,
3448,73619221575,"[florists supplies, nursery stock, and flowers]",b,3.31,1369006.236466245,4493,
3449,57566534349,"[watch, clock, and jewelry repair shops]",a,6.52,678024.8201080922,4496,
3450,40272107679,"[computers, computer peripheral equipment, and software]",a,6.94,905420.5584172641,4519,
3451,86182863634,"[furniture, home furnishings and equipment shops, and manufacturers, except appliances]",a,5.99,965040.6059924323,4523,
3452,26599529197,"[digital goods: books, movies, music]",b,3.91,237473.16522238447,4549,
3453,39469311070,[motor vehicle supplies and new parts],b,3.16,1191404.303473768,4568,
3454,52509095251,[artist supply and craft shops],c,1.91,1335070.1669901696,4569,
3455,71247553576,"[books, periodicals, and newspapers]",a,6.77,1497390.6666046274,4576,
3456,43349891433,"[cable, satellite, and other pay television and radio services]",b,3.7,722200.0,4600,
3457,38212167834,"[lawn and garden supply outlets, including nurseries]",b,3.83,4597444.516099112,4604,
3458,42150648766,[motor vehicle supplies and new parts],a,6.64,1213053.1000689794,4622,
3459,13812221471,"[books, periodicals, and newspapers]",a,5.72,1899795.212290774,4636,
3460,66030670083,"[books, periodicals, and newspapers]",b,3.58,1115397.3884858468,4657,
3461,27574779991,"[opticians, optical goods, and eyeglasses]",c,1.48,1319453.2629709356,4665,
3462,85490345732,"[digital goods: books, movies, music]",a,5.58,166643.69828419108,4676,
3463,96420684134,"[watch, clock, and jewelry repair shops]",c,2.88,205050.918318001,4717,
3464,42464370262,"[hobby, toy and game shops]",a,5.9,499893.36284627765,4766,
3465,71989214810,"[computer programming , data processing, and integrated systems design services]",a,6.95,1169582.5553697567,4774,
3466,45895438985,"[florists supplies, nursery stock, and flowers]",b,4.57,704209.7818627023,4776,
3467,86871438193,"[florists supplies, nursery stock, and flowers]",b,5.0,1795998.8948981576,4789,
3468,87084550311,[bicycle shops - sales and service],b,4.58,6170331.041636559,4797,40.73205828686607
3469,79827781481,"[furniture, home furnishings and equipment shops, and manufacturers, except appliances]",a,6.82,9734168.478418227,4798,29.694380203418124
3470,72857570096,[shoe shops],b,3.84,1159564.9186303585,4807,
3471,22526511302,"[computer programming , data processing, and integrated systems design services]",a,6.14,1217753.0901182601,4829,
3472,68435002949,[artist supply and craft shops],a,6.65,1473771.1633336258,4885,
3473,19573722372,"[cable, satellite, and other pay television and radio services]",a,6.88,576641.0343711246,4936,
3474,85276983280,"[florists supplies, nursery stock, and flowers]",b,3.32,730045.1021747364,4959,
3475,92681936901,[motor vehicle supplies and new parts],c,2.08,1255536.9711568248,4961,
3476,70009327857,"[lawn and garden supply outlets, including nurseries]",c,2.45,6631204.264882914,4977,
3477,58741105428,"[computer programming , data processing, and integrated systems design services]",e,0.36,511528.483220908,4983,
3478,10959028715,"[furniture, home furnishings and equipment shops, and manufacturers, except appliances]",b,4.28,950668.3600287521,5001,
3479,20240471832,"[opticians, optical goods, and eyeglasses]",a,5.94,1407862.0488922135,5002,
3480,73499119023,"[watch, clock, and jewelry repair shops]",a,5.56,87565.05586099208,5003,
3481,29102388616,"[florists supplies, nursery stock, and flowers]",a,6.33,113519.79219230774,5006,
3482,24043105437,[health and beauty spas],b,4.8,958700.0197782941,5009,
3483,47459279421,[shoe shops],a,6.86,1226251.2294199397,5010,
3484,26556866679,"[furniture, home furnishings and equipment shops, and manufacturers, except appliances]",b,4.26,428711.33657902497,5017,
3485,87719724258,"[watch, clock, and jewelry repair shops]",a,6.28,876267.818068615,5024,
3486,10264435225,"[watch, clock, and jewelry repair shops]",c,2.39,587225.9354689714,5026,
3487,88435572170,"[gift, card, novelty, and souvenir shops]",c,2.84,448136.1470652508,5036,
3488,71518311042,"[florists supplies, nursery stock, and flowers]",b,4.5,1128192.1531689365,5064,
3489,88358066529,[health and beauty spas],a,6.2,2602225.426254918,5066,
3490,54291122944,"[books, periodicals, and newspapers]",b,4.56,832922.2643139611,5135,
3491,62285108846,"[gift, card, novelty, and souvenir shops]",d,0.59,186586.01185835578,5147,
3492,23026499747,"[watch, clock, and jewelry repair shops]",a,6.95,180016.14690598293,5150,
3493,88816810320,"[lawn and garden supply outlets, including nurseries]",b,4.29,815649.1852964581,5153,
3494,98545158925,"[cable, satellite, and other pay television and radio services]",c,2.13,201356.29449854733,5154,
3495,32844138686,"[computer programming , data processing, and integrated systems design services]",c,1.89,1036318.0544986185,5165,
3496,66571984047,"[cable, satellite, and other pay television and radio services]",b,4.69,810905.0,5165,
3497,54197321846,"[computers, computer peripheral equipment, and software]",c,1.91,1024961.8226144273,5173,
3498,74391255526,[health and beauty spas],b,3.76,975932.1947475577,5181,
3499,87457891433,[artist supply and craft shops],b,4.97,372395.469107892,5182,
3500,34172909925,[motor vehicle supplies and new parts],b,4.75,1962328.5137466162,5192,
